genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
,https://api.spotify.com/v1/artists/502FY8XQYRxClWgolQ3Hf2,502FY8XQYRxClWgolQ3Hf2,,Lynn Anderson,50,artist,spotify:artist:502FY8XQYRxClWgolQ3Hf2,https://open.spotify.com/artist/502FY8XQYRxClWgolQ3Hf2,NA,105851
,https://api.spotify.com/v1/artists/6DbJi8AcN5ANdtvJcwBSw8,6DbJi8AcN5ANdtvJcwBSw8,,Ringo Starr,58,artist,spotify:artist:6DbJi8AcN5ANdtvJcwBSw8,https://open.spotify.com/artist/6DbJi8AcN5ANdtvJcwBSw8,NA,757358
,https://api.spotify.com/v1/artists/7y70dch6JuuuNnwlsOQvwW,7y70dch6JuuuNnwlsOQvwW,,Nitty Gritty Dirt Band,63,artist,spotify:artist:7y70dch6JuuuNnwlsOQvwW,https://open.spotify.com/artist/7y70dch6JuuuNnwlsOQvwW,NA,157790
,https://api.spotify.com/v1/artists/052NpRSiz4SQTsFnvwMP6t,052NpRSiz4SQTsFnvwMP6t,,The Fuzz,38,artist,spotify:artist:052NpRSiz4SQTsFnvwMP6t,https://open.spotify.com/artist/052NpRSiz4SQTsFnvwMP6t,NA,3167
,https://api.spotify.com/v1/artists/4FtSnMlCVxCswABUmdhwpm,4FtSnMlCVxCswABUmdhwpm,,Carly Simon,65,artist,spotify:artist:4FtSnMlCVxCswABUmdhwpm,https://open.spotify.com/artist/4FtSnMlCVxCswABUmdhwpm,NA,866196
,https://api.spotify.com/v1/artists/0Sq7oGrYEe0BDmb13wgjOO,0Sq7oGrYEe0BDmb13wgjOO,,Helen Reddy,54,artist,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,https://open.spotify.com/artist/0Sq7oGrYEe0BDmb13wgjOO,NA,247217
,https://api.spotify.com/v1/artists/7u1mqP3ykglpCB2c1p1p5I,7u1mqP3ykglpCB2c1p1p5I,,The Partridge Family,47,artist,spotify:artist:7u1mqP3ykglpCB2c1p1p5I,https://open.spotify.com/artist/7u1mqP3ykglpCB2c1p1p5I,NA,82960
,https://api.spotify.com/v1/artists/7eRORqxEbt7ftbaaWP0k5v,7eRORqxEbt7ftbaaWP0k5v,,Tommy James,32,artist,spotify:artist:7eRORqxEbt7ftbaaWP0k5v,https://open.spotify.com/artist/7eRORqxEbt7ftbaaWP0k5v,NA,15022
,https://api.spotify.com/v1/artists/66akX7UszLtTZqTTdcFvBL,66akX7UszLtTZqTTdcFvBL,,The Bells,31,artist,spotify:artist:66akX7UszLtTZqTTdcFvBL,https://open.spotify.com/artist/66akX7UszLtTZqTTdcFvBL,NA,1290
,https://api.spotify.com/v1/artists/1sldhz8tzC100cRAdfnMht,1sldhz8tzC100cRAdfnMht,,Lobo,60,artist,spotify:artist:1sldhz8tzC100cRAdfnMht,https://open.spotify.com/artist/1sldhz8tzC100cRAdfnMht,NA,376302
,https://api.spotify.com/v1/artists/4bx9rfUR9C0H26TEiVCwdi,4bx9rfUR9C0H26TEiVCwdi,,Brewer & Shipley,41,artist,spotify:artist:4bx9rfUR9C0H26TEiVCwdi,https://open.spotify.com/artist/4bx9rfUR9C0H26TEiVCwdi,NA,14659
,https://api.spotify.com/v1/artists/0701Axu6yvUIoctaKMbDIZ,0701Axu6yvUIoctaKMbDIZ,,Freda Payne,44,artist,spotify:artist:0701Axu6yvUIoctaKMbDIZ,https://open.spotify.com/artist/0701Axu6yvUIoctaKMbDIZ,NA,14838
,https://api.spotify.com/v1/artists/4BoRxUdrcgbbq1rxJvvhg9,4BoRxUdrcgbbq1rxJvvhg9,,Olivia Newton-John,69,artist,spotify:artist:4BoRxUdrcgbbq1rxJvvhg9,https://open.spotify.com/artist/4BoRxUdrcgbbq1rxJvvhg9,NA,1079391
,https://api.spotify.com/v1/artists/03PCdNvkF81s7xHmtkNcoz,03PCdNvkF81s7xHmtkNcoz,,King Floyd,48,artist,spotify:artist:03PCdNvkF81s7xHmtkNcoz,https://open.spotify.com/artist/03PCdNvkF81s7xHmtkNcoz,NA,12728
,https://api.spotify.com/v1/artists/5gPEo032lzARtzuVqJIm9o,5gPEo032lzARtzuVqJIm9o,,Bobby Goldsboro,52,artist,spotify:artist:5gPEo032lzARtzuVqJIm9o,https://open.spotify.com/artist/5gPEo032lzARtzuVqJIm9o,NA,105454
,https://api.spotify.com/v1/artists/5yzE49FicYiSxN61oaxkNn,5yzE49FicYiSxN61oaxkNn,,Judy Collins,52,artist,spotify:artist:5yzE49FicYiSxN61oaxkNn,https://open.spotify.com/artist/5yzE49FicYiSxN61oaxkNn,NA,198749
,https://api.spotify.com/v1/artists/65Gh3BfK84aTIugiRCgLBA,65Gh3BfK84aTIugiRCgLBA,,Dave Edmunds,48,artist,spotify:artist:65Gh3BfK84aTIugiRCgLBA,https://open.spotify.com/artist/65Gh3BfK84aTIugiRCgLBA,NA,56322
,https://api.spotify.com/v1/artists/0GVO1kqJHVxOarPgex9K15,0GVO1kqJHVxOarPgex9K15,,Denise LaSalle,33,artist,spotify:artist:0GVO1kqJHVxOarPgex9K15,https://open.spotify.com/artist/0GVO1kqJHVxOarPgex9K15,NA,64846
,https://api.spotify.com/v1/artists/0EpHh7UzaxKzcYps38j92E,0EpHh7UzaxKzcYps38j92E,,The Buoys,32,artist,spotify:artist:0EpHh7UzaxKzcYps38j92E,https://open.spotify.com/artist/0EpHh7UzaxKzcYps38j92E,NA,1306
,https://api.spotify.com/v1/artists/3IKV7o6WPphDB7cCWXaG3E,3IKV7o6WPphDB7cCWXaG3E,,Isaac Hayes,57,artist,spotify:artist:3IKV7o6WPphDB7cCWXaG3E,https://open.spotify.com/artist/3IKV7o6WPphDB7cCWXaG3E,NA,563600
,https://api.spotify.com/v1/artists/4Qk0lWGeXydDvfrDufDQ9p,4Qk0lWGeXydDvfrDufDQ9p,,Richie Havens,50,artist,spotify:artist:4Qk0lWGeXydDvfrDufDQ9p,https://open.spotify.com/artist/4Qk0lWGeXydDvfrDufDQ9p,NA,98197
,https://api.spotify.com/v1/artists/0W498bDDNlJIrYMKXdpLHA,0W498bDDNlJIrYMKXdpLHA,,Roberta Flack,66,artist,spotify:artist:0W498bDDNlJIrYMKXdpLHA,https://open.spotify.com/artist/0W498bDDNlJIrYMKXdpLHA,NA,777565
,https://api.spotify.com/v1/artists/4HVmeVTQBgvTuvjB1JYwaf,4HVmeVTQBgvTuvjB1JYwaf,,Gilbert O'Sullivan,60,artist,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,https://open.spotify.com/artist/4HVmeVTQBgvTuvjB1JYwaf,NA,269672
,https://api.spotify.com/v1/artists/1gRNBaI4yn6wCCTvRhGWh8,1gRNBaI4yn6wCCTvRhGWh8,,Don McLean,68,artist,spotify:artist:1gRNBaI4yn6wCCTvRhGWh8,https://open.spotify.com/artist/1gRNBaI4yn6wCCTvRhGWh8,NA,732243
,https://api.spotify.com/v1/artists/3RTzAwFprBqiskp550eSJX,3RTzAwFprBqiskp550eSJX,,Harry Nilsson,65,artist,spotify:artist:3RTzAwFprBqiskp550eSJX,https://open.spotify.com/artist/3RTzAwFprBqiskp550eSJX,NA,368034
,https://api.spotify.com/v1/artists/7BFr36uI1dzJyo6tpa5Ued,7BFr36uI1dzJyo6tpa5Ued,,The Chi-Lites,50,artist,spotify:artist:7BFr36uI1dzJyo6tpa5Ued,https://open.spotify.com/artist/7BFr36uI1dzJyo6tpa5Ued,NA,449798
,https://api.spotify.com/v1/artists/293zczrfYafIItmnmM3coR,293zczrfYafIItmnmM3coR,,Chuck Berry,68,artist,spotify:artist:293zczrfYafIItmnmM3coR,https://open.spotify.com/artist/293zczrfYafIItmnmM3coR,NA,1574724
,https://api.spotify.com/v1/artists/5Pek6HAr0BoHD9P1RuA7d5,5Pek6HAr0BoHD9P1RuA7d5,,Luther Ingram,36,artist,spotify:artist:5Pek6HAr0BoHD9P1RuA7d5,https://open.spotify.com/artist/5Pek6HAr0BoHD9P1RuA7d5,NA,31264
,https://api.spotify.com/v1/artists/6v8FB84lnmJs434UJf2Mrm,6v8FB84lnmJs434UJf2Mrm,,Neil Young,64,artist,spotify:artist:6v8FB84lnmJs434UJf2Mrm,https://open.spotify.com/artist/6v8FB84lnmJs434UJf2Mrm,NA,2531703
,https://api.spotify.com/v1/artists/2O0Hw1WSMbskB5tD9aWah3,2O0Hw1WSMbskB5tD9aWah3,,The Stylistics,57,artist,spotify:artist:2O0Hw1WSMbskB5tD9aWah3,https://open.spotify.com/artist/2O0Hw1WSMbskB5tD9aWah3,NA,662676
,https://api.spotify.com/v1/artists/7xGGqA85UIWX1GoTVM4itC,7xGGqA85UIWX1GoTVM4itC,,The Staple Singers,60,artist,spotify:artist:7xGGqA85UIWX1GoTVM4itC,https://open.spotify.com/artist/7xGGqA85UIWX1GoTVM4itC,NA,273236
,https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm,3fMbdgg4jU18AjLCKBhRSm,,Michael Jackson,85,artist,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm,NA,22291341
,https://api.spotify.com/v1/artists/0IecGJbdBeYSOVtSPRehh5,0IecGJbdBeYSOVtSPRehh5,,Billy Preston,57,artist,spotify:artist:0IecGJbdBeYSOVtSPRehh5,https://open.spotify.com/artist/0IecGJbdBeYSOVtSPRehh5,NA,81833
,https://api.spotify.com/v1/artists/2vaRrv3i7PDOXPEue24qe5,2vaRrv3i7PDOXPEue24qe5,,Hot Butter,36,artist,spotify:artist:2vaRrv3i7PDOXPEue24qe5,https://open.spotify.com/artist/2vaRrv3i7PDOXPEue24qe5,NA,4630
,https://api.spotify.com/v1/artists/6vuD08WKtmp1yc7kQx1rBm,6vuD08WKtmp1yc7kQx1rBm,,The Main Ingredient,48,artist,spotify:artist:6vuD08WKtmp1yc7kQx1rBm,https://open.spotify.com/artist/6vuD08WKtmp1yc7kQx1rBm,NA,166820
,https://api.spotify.com/v1/artists/38h03gA85YYPeDPd9ER9rT,38h03gA85YYPeDPd9ER9rT,,The O'Jays,63,artist,spotify:artist:38h03gA85YYPeDPd9ER9rT,https://open.spotify.com/artist/38h03gA85YYPeDPd9ER9rT,NA,952994
,https://api.spotify.com/v1/artists/7gyVuJLsatWofXCAw1SGxM,7gyVuJLsatWofXCAw1SGxM,,Jonathan Edwards,46,artist,spotify:artist:7gyVuJLsatWofXCAw1SGxM,https://open.spotify.com/artist/7gyVuJLsatWofXCAw1SGxM,NA,19946
,https://api.spotify.com/v1/artists/3M5aUsJmembbwKbUx434lS,3M5aUsJmembbwKbUx434lS,,Daniel Boone,41,artist,spotify:artist:3M5aUsJmembbwKbUx434lS,https://open.spotify.com/artist/3M5aUsJmembbwKbUx434lS,NA,7732
,https://api.spotify.com/v1/artists/0PDqlUGugF5Jt6DZyATvfz,0PDqlUGugF5Jt6DZyATvfz,,Betty Wright,51,artist,spotify:artist:0PDqlUGugF5Jt6DZyATvfz,https://open.spotify.com/artist/0PDqlUGugF5Jt6DZyATvfz,NA,219201
,https://api.spotify.com/v1/artists/46VosWAvtZsBl7rvxufsWG,46VosWAvtZsBl7rvxufsWG,,Argent,38,artist,spotify:artist:46VosWAvtZsBl7rvxufsWG,https://open.spotify.com/artist/46VosWAvtZsBl7rvxufsWG,NA,42071
,https://api.spotify.com/v1/artists/0dEvx7Y18jVslvbP4IksQl,0dEvx7Y18jVslvbP4IksQl,,The Chakachas,34,artist,spotify:artist:0dEvx7Y18jVslvbP4IksQl,https://open.spotify.com/artist/0dEvx7Y18jVslvbP4IksQl,NA,8535
,https://api.spotify.com/v1/artists/2W8UTum7bU7ue6m0r14H97,2W8UTum7bU7ue6m0r14H97,,The Dramatics,52,artist,spotify:artist:2W8UTum7bU7ue6m0r14H97,https://open.spotify.com/artist/2W8UTum7bU7ue6m0r14H97,NA,295640
,https://api.spotify.com/v1/artists/4tIQ6BeFRvYApoAyJmaeVC,4tIQ6BeFRvYApoAyJmaeVC,,Donna Fargo,37,artist,spotify:artist:4tIQ6BeFRvYApoAyJmaeVC,https://open.spotify.com/artist/4tIQ6BeFRvYApoAyJmaeVC,NA,58887
,https://api.spotify.com/v1/artists/2CvCyf1gEVhI0mX6aFXmVI,2CvCyf1gEVhI0mX6aFXmVI,,Paul Simon,72,artist,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,https://open.spotify.com/artist/2CvCyf1gEVhI0mX6aFXmVI,NA,1835866
,https://api.spotify.com/v1/artists/1R6Hx1tJ2VOUyodEpC12xM,1R6Hx1tJ2VOUyodEpC12xM,,Jim Croce,66,artist,spotify:artist:1R6Hx1tJ2VOUyodEpC12xM,https://open.spotify.com/artist/1R6Hx1tJ2VOUyodEpC12xM,NA,1003860
,https://api.spotify.com/v1/artists/6v0kvTi9pOI2ZFrWGQhdsc,6v0kvTi9pOI2ZFrWGQhdsc,,Apollo 100,26,artist,spotify:artist:6v0kvTi9pOI2ZFrWGQhdsc,https://open.spotify.com/artist/6v0kvTi9pOI2ZFrWGQhdsc,NA,1270
,https://api.spotify.com/v1/artists/7E5taE9LniGvMzEHpiOupV,7E5taE9LniGvMzEHpiOupV,,The Jimmy Castor Bunch,34,artist,spotify:artist:7E5taE9LniGvMzEHpiOupV,https://open.spotify.com/artist/7E5taE9LniGvMzEHpiOupV,NA,25403
,https://api.spotify.com/v1/artists/0w7HLMvZOHatWVbAKee1zF,0w7HLMvZOHatWVbAKee1zF,,Redbone,65,artist,spotify:artist:0w7HLMvZOHatWVbAKee1zF,https://open.spotify.com/artist/0w7HLMvZOHatWVbAKee1zF,NA,185098
,https://api.spotify.com/v1/artists/42q4Ivs7tAiCZ5C7eG5q4c,42q4Ivs7tAiCZ5C7eG5q4c,,Harry Chapin,56,artist,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,https://open.spotify.com/artist/42q4Ivs7tAiCZ5C7eG5q4c,NA,272465
,https://api.spotify.com/v1/artists/3vEVgsh6o19GprjHAZMgFo,3vEVgsh6o19GprjHAZMgFo,,Beverly Bremers,21,artist,spotify:artist:3vEVgsh6o19GprjHAZMgFo,https://open.spotify.com/artist/3vEVgsh6o19GprjHAZMgFo,NA,379
,https://api.spotify.com/v1/artists/0Lpr5wXzWLtDWm1SjNbpPb,0Lpr5wXzWLtDWm1SjNbpPb,,Todd Rundgren,61,artist,spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb,https://open.spotify.com/artist/0Lpr5wXzWLtDWm1SjNbpPb,NA,272920
,https://api.spotify.com/v1/artists/5fgVxnlwlHFhYE2QxuHcWe,5fgVxnlwlHFhYE2QxuHcWe,,Sailcat,11,artist,spotify:artist:5fgVxnlwlHFhYE2QxuHcWe,https://open.spotify.com/artist/5fgVxnlwlHFhYE2QxuHcWe,NA,254
,https://api.spotify.com/v1/artists/5lkiCO9UQ8B23dZ1o0UV4m,5lkiCO9UQ8B23dZ1o0UV4m,,Jackson Browne,66,artist,spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m,https://open.spotify.com/artist/5lkiCO9UQ8B23dZ1o0UV4m,NA,1030516
,https://api.spotify.com/v1/artists/4jrTNltJtTMUfXybDdsHDn,4jrTNltJtTMUfXybDdsHDn,,The New Seekers,46,artist,spotify:artist:4jrTNltJtTMUfXybDdsHDn,https://open.spotify.com/artist/4jrTNltJtTMUfXybDdsHDn,NA,42929
,https://api.spotify.com/v1/artists/6IFXsrXBpwbIqtOUOiAa3p,6IFXsrXBpwbIqtOUOiAa3p,,Rick Springfield,64,artist,spotify:artist:6IFXsrXBpwbIqtOUOiAa3p,https://open.spotify.com/artist/6IFXsrXBpwbIqtOUOiAa3p,NA,634838
,https://api.spotify.com/v1/artists/0vYQRW5LIDeYQOccTviQNX,0vYQRW5LIDeYQOccTviQNX,,Kris Kristofferson,66,artist,spotify:artist:0vYQRW5LIDeYQOccTviQNX,https://open.spotify.com/artist/0vYQRW5LIDeYQOccTviQNX,NA,456603
,https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b,3PhoLpVuITZKcymswpck5b,,Elton John,88,artist,spotify:artist:3PhoLpVuITZKcymswpck5b,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,NA,9027708
,https://api.spotify.com/v1/artists/3PNGsgUFOuNvwagyBCo2Rg,3PNGsgUFOuNvwagyBCo2Rg,,Vicki Lawrence,30,artist,spotify:artist:3PNGsgUFOuNvwagyBCo2Rg,https://open.spotify.com/artist/3PNGsgUFOuNvwagyBCo2Rg,NA,3159
,https://api.spotify.com/v1/artists/5gwLOQFOJ2lFtDKuxho9U1,5gwLOQFOJ2lFtDKuxho9U1,,Clint Holmes,19,artist,spotify:artist:5gwLOQFOJ2lFtDKuxho9U1,https://open.spotify.com/artist/5gwLOQFOJ2lFtDKuxho9U1,NA,594
,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
,https://api.spotify.com/v1/artists/7j9PMegEgVN1fNp8NZXNCI,7j9PMegEgVN1fNp8NZXNCI,,The Edgar Winter Group,51,artist,spotify:artist:7j9PMegEgVN1fNp8NZXNCI,https://open.spotify.com/artist/7j9PMegEgVN1fNp8NZXNCI,NA,203019
,https://api.spotify.com/v1/artists/3mC1KCuZZSOlN8Z0M56VsV,3mC1KCuZZSOlN8Z0M56VsV,,Dobie Gray,56,artist,spotify:artist:3mC1KCuZZSOlN8Z0M56VsV,https://open.spotify.com/artist/3mC1KCuZZSOlN8Z0M56VsV,NA,27866
,https://api.spotify.com/v1/artists/1y36sNG7Miw8jhpmzFXXvY,1y36sNG7Miw8jhpmzFXXvY,,Sylvia,0,artist,spotify:artist:1y36sNG7Miw8jhpmzFXXvY,https://open.spotify.com/artist/1y36sNG7Miw8jhpmzFXXvY,NA,56
,https://api.spotify.com/v1/artists/0qEcf3SFlpRcb3lK3f2GZI,0qEcf3SFlpRcb3lK3f2GZI,,Grand Funk Railroad,62,artist,spotify:artist:0qEcf3SFlpRcb3lK3f2GZI,https://open.spotify.com/artist/0qEcf3SFlpRcb3lK3f2GZI,NA,791077
,https://api.spotify.com/v1/artists/320TrJub4arztwXRm7kqVO,320TrJub4arztwXRm7kqVO,,Dr. John,58,artist,spotify:artist:320TrJub4arztwXRm7kqVO,https://open.spotify.com/artist/320TrJub4arztwXRm7kqVO,NA,208104
,https://api.spotify.com/v1/artists/3bnf5pPVQFWv762IiavilV,3bnf5pPVQFWv762IiavilV,,Maureen McGovern,39,artist,spotify:artist:3bnf5pPVQFWv762IiavilV,https://open.spotify.com/artist/3bnf5pPVQFWv762IiavilV,NA,44643
,https://api.spotify.com/v1/artists/7bPU7cvfoD20ixGD9Qnqki,7bPU7cvfoD20ixGD9Qnqki,,Stealers Wheel,65,artist,spotify:artist:7bPU7cvfoD20ixGD9Qnqki,https://open.spotify.com/artist/7bPU7cvfoD20ixGD9Qnqki,NA,118423
,https://api.spotify.com/v1/artists/5FHwr1FymaS5kutIEK6e2y,5FHwr1FymaS5kutIEK6e2y,,King Harvest,60,artist,spotify:artist:5FHwr1FymaS5kutIEK6e2y,https://open.spotify.com/artist/5FHwr1FymaS5kutIEK6e2y,NA,38813
,https://api.spotify.com/v1/artists/7z1zaOeWiHpl4SD2N9ZBgk,7z1zaOeWiHpl4SD2N9ZBgk,,Bloodstone,45,artist,spotify:artist:7z1zaOeWiHpl4SD2N9ZBgk,https://open.spotify.com/artist/7z1zaOeWiHpl4SD2N9ZBgk,NA,162819
,https://api.spotify.com/v1/artists/6jdObwsrIjSRnBbMw6lPBj,6jdObwsrIjSRnBbMw6lPBj,,Seals and Crofts,59,artist,spotify:artist:6jdObwsrIjSRnBbMw6lPBj,https://open.spotify.com/artist/6jdObwsrIjSRnBbMw6lPBj,NA,545251
,https://api.spotify.com/v1/artists/1VDurPMbOKrNU8mcMP4X1P,1VDurPMbOKrNU8mcMP4X1P,,Jermaine Jackson,53,artist,spotify:artist:1VDurPMbOKrNU8mcMP4X1P,https://open.spotify.com/artist/1VDurPMbOKrNU8mcMP4X1P,NA,108927
,https://api.spotify.com/v1/artists/349LPiGLpKGaxeqIuLZTQp,349LPiGLpKGaxeqIuLZTQp,,New York City,25,artist,spotify:artist:349LPiGLpKGaxeqIuLZTQp,https://open.spotify.com/artist/349LPiGLpKGaxeqIuLZTQp,NA,820
,https://api.spotify.com/v1/artists/5fbhwqYYh4YwUoEs582mq5,5fbhwqYYh4YwUoEs582mq5,,The Spinners,64,artist,spotify:artist:5fbhwqYYh4YwUoEs582mq5,https://open.spotify.com/artist/5fbhwqYYh4YwUoEs582mq5,NA,700469
,https://api.spotify.com/v1/artists/568ZhdwyaiCyOGJRtNYhWf,568ZhdwyaiCyOGJRtNYhWf,,Deep Purple,70,artist,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,https://open.spotify.com/artist/568ZhdwyaiCyOGJRtNYhWf,NA,4487660
,https://api.spotify.com/v1/artists/3ICyfoySNDZqtBVmaBT84I,3ICyfoySNDZqtBVmaBT84I,,War,62,artist,spotify:artist:3ICyfoySNDZqtBVmaBT84I,https://open.spotify.com/artist/3ICyfoySNDZqtBVmaBT84I,NA,338356
,https://api.spotify.com/v1/artists/4OGuNAnRFWZOgOA2d51taz,4OGuNAnRFWZOgOA2d51taz,,Johnnie Taylor,49,artist,spotify:artist:4OGuNAnRFWZOgOA2d51taz,https://open.spotify.com/artist/4OGuNAnRFWZOgOA2d51taz,NA,172860
,https://api.spotify.com/v1/artists/5IVNNR05uQhrkBIogJtQD8,5IVNNR05uQhrkBIogJtQD8,,Edward Bear,31,artist,spotify:artist:5IVNNR05uQhrkBIogJtQD8,https://open.spotify.com/artist/5IVNNR05uQhrkBIogJtQD8,NA,5431
,https://api.spotify.com/v1/artists/6P7H3ai06vU1sGvdpBwDmE,6P7H3ai06vU1sGvdpBwDmE,,Steely Dan,71,artist,spotify:artist:6P7H3ai06vU1sGvdpBwDmE,https://open.spotify.com/artist/6P7H3ai06vU1sGvdpBwDmE,NA,1656002
,https://api.spotify.com/v1/artists/0ifzzRKdmtgaHy9cfnnyCR,0ifzzRKdmtgaHy9cfnnyCR,,Focus,48,artist,spotify:artist:0ifzzRKdmtgaHy9cfnnyCR,https://open.spotify.com/artist/0ifzzRKdmtgaHy9cfnnyCR,NA,158628
,https://api.spotify.com/v1/artists/13y0kncDD4J9wxCyfKr10W,13y0kncDD4J9wxCyfKr10W,,Bette Midler,63,artist,spotify:artist:13y0kncDD4J9wxCyfKr10W,https://open.spotify.com/artist/13y0kncDD4J9wxCyfKr10W,NA,584740
,https://api.spotify.com/v1/artists/7JLwBH0X2G8tgHceqvOu5B,7JLwBH0X2G8tgHceqvOu5B,,Timmy Thomas,48,artist,spotify:artist:7JLwBH0X2G8tgHceqvOu5B,https://open.spotify.com/artist/7JLwBH0X2G8tgHceqvOu5B,NA,13805
,https://api.spotify.com/v1/artists/4wQ3PyMz3WwJGI5uEqHUVR,4wQ3PyMz3WwJGI5uEqHUVR,,Allman Brothers Band,67,artist,spotify:artist:4wQ3PyMz3WwJGI5uEqHUVR,https://open.spotify.com/artist/4wQ3PyMz3WwJGI5uEqHUVR,NA,1278515
,https://api.spotify.com/v1/artists/6m30rs1IQqnWqV5nKMpU7U,6m30rs1IQqnWqV5nKMpU7U,,Ohio Players,53,artist,spotify:artist:6m30rs1IQqnWqV5nKMpU7U,https://open.spotify.com/artist/6m30rs1IQqnWqV5nKMpU7U,NA,546095
,https://api.spotify.com/v1/artists/2kreKea2n96dXjcyAU9j5N,2kreKea2n96dXjcyAU9j5N,,The Pointer Sisters,67,artist,spotify:artist:2kreKea2n96dXjcyAU9j5N,https://open.spotify.com/artist/2kreKea2n96dXjcyAU9j5N,NA,774118
,https://api.spotify.com/v1/artists/6QtGlUje9TIkLrgPZrESuk,6QtGlUje9TIkLrgPZrESuk,,Steve Miller Band,70,artist,spotify:artist:6QtGlUje9TIkLrgPZrESuk,https://open.spotify.com/artist/6QtGlUje9TIkLrgPZrESuk,NA,2333906
,https://api.spotify.com/v1/artists/2RwV62DIxFGEn8aWO3iaMM,2RwV62DIxFGEn8aWO3iaMM,,Al Wilson,44,artist,spotify:artist:2RwV62DIxFGEn8aWO3iaMM,https://open.spotify.com/artist/2RwV62DIxFGEn8aWO3iaMM,NA,13313
,https://api.spotify.com/v1/artists/09dDdtfi4mWLdC2BHOrIrl,09dDdtfi4mWLdC2BHOrIrl,,Terry Jacks,50,artist,spotify:artist:09dDdtfi4mWLdC2BHOrIrl,https://open.spotify.com/artist/09dDdtfi4mWLdC2BHOrIrl,NA,24126
,https://api.spotify.com/v1/artists/0UpuH5U4nZ3UGGUJi0Zfbp,0UpuH5U4nZ3UGGUJi0Zfbp,,Blue Swede,62,artist,spotify:artist:0UpuH5U4nZ3UGGUJi0Zfbp,https://open.spotify.com/artist/0UpuH5U4nZ3UGGUJi0Zfbp,NA,86274
,https://api.spotify.com/v1/artists/33W24YuaMUEk85MwRX6cRs,33W24YuaMUEk85MwRX6cRs,,Paper Lace,41,artist,spotify:artist:33W24YuaMUEk85MwRX6cRs,https://open.spotify.com/artist/33W24YuaMUEk85MwRX6cRs,NA,28699
,https://api.spotify.com/v1/artists/6PpGPIrFf3LM7Q77eR4Bts,6PpGPIrFf3LM7Q77eR4Bts,,Hues Corporation,52,artist,spotify:artist:6PpGPIrFf3LM7Q77eR4Bts,https://open.spotify.com/artist/6PpGPIrFf3LM7Q77eR4Bts,NA,290
,https://api.spotify.com/v1/artists/6oV3BNm1Gj2GGgpYknc5TN,6oV3BNm1Gj2GGgpYknc5TN,,George McCrae,53,artist,spotify:artist:6oV3BNm1Gj2GGgpYknc5TN,https://open.spotify.com/artist/6oV3BNm1Gj2GGgpYknc5TN,NA,107080
,https://api.spotify.com/v1/artists/6PAt558ZEZl0DmdXlnjMgD,6PAt558ZEZl0DmdXlnjMgD,,Eric Clapton,76,artist,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,https://open.spotify.com/artist/6PAt558ZEZl0DmdXlnjMgD,NA,4819497
,https://api.spotify.com/v1/artists/5MYBNUKoFf9LAg30ByaBli,5MYBNUKoFf9LAg30ByaBli,,Andy Kim,43,artist,spotify:artist:5MYBNUKoFf9LAg30ByaBli,https://open.spotify.com/artist/5MYBNUKoFf9LAg30ByaBli,NA,13413
,https://api.spotify.com/v1/artists/6nNkKMkPl1qBCEW3Al9eVV,6nNkKMkPl1qBCEW3Al9eVV,,Billy Swan,51,artist,spotify:artist:6nNkKMkPl1qBCEW3Al9eVV,https://open.spotify.com/artist/6nNkKMkPl1qBCEW3Al9eVV,NA,14943
,https://api.spotify.com/v1/artists/5Pqx4mXYDGIDcg8E5FYjZ8,5Pqx4mXYDGIDcg8E5FYjZ8,,Carl Douglas,55,artist,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,https://open.spotify.com/artist/5Pqx4mXYDGIDcg8E5FYjZ8,NA,24227
,https://api.spotify.com/v1/artists/6HX8AbXUFaYRtlqKb4CCo0,6HX8AbXUFaYRtlqKb4CCo0,,Mac Davis,45,artist,spotify:artist:6HX8AbXUFaYRtlqKb4CCo0,https://open.spotify.com/artist/6HX8AbXUFaYRtlqKb4CCo0,NA,52278
,https://api.spotify.com/v1/artists/2VUiF0VFkXzB0DLg9AzrqT,2VUiF0VFkXzB0DLg9AzrqT,,Maria Muldaur,43,artist,spotify:artist:2VUiF0VFkXzB0DLg9AzrqT,https://open.spotify.com/artist/2VUiF0VFkXzB0DLg9AzrqT,NA,20021
