artist_id,latest_release,med_release,genres,href,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
17XXKfRBMCWvLrqGoNkJXm,1967,1967,easy listening,https://api.spotify.com/v1/artists/17XXKfRBMCWvLrqGoNkJXm,,Engelbert Humperdinck,64,artist,spotify:artist:17XXKfRBMCWvLrqGoNkJXm,https://open.spotify.com/artist/17XXKfRBMCWvLrqGoNkJXm,NA,463049
17XXKfRBMCWvLrqGoNkJXm,1967,1967,lounge,https://api.spotify.com/v1/artists/17XXKfRBMCWvLrqGoNkJXm,,Engelbert Humperdinck,64,artist,spotify:artist:17XXKfRBMCWvLrqGoNkJXm,https://open.spotify.com/artist/17XXKfRBMCWvLrqGoNkJXm,NA,463049
187xgSpsFH8mMbAcoCW0zE,1973,1973,classic soul,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,disco,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,funk,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,philly soul,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,quiet storm,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,soul,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
187xgSpsFH8mMbAcoCW0zE,1973,1973,southern soul,https://api.spotify.com/v1/artists/187xgSpsFH8mMbAcoCW0zE,,Billy Paul,59,artist,spotify:artist:187xgSpsFH8mMbAcoCW0zE,https://open.spotify.com/artist/187xgSpsFH8mMbAcoCW0zE,NA,215248
18jZvCsW1PJ4FDQ5gEXuKp,1989,1988,new wave pop,https://api.spotify.com/v1/artists/18jZvCsW1PJ4FDQ5gEXuKp,,Debbie Gibson,57,artist,spotify:artist:18jZvCsW1PJ4FDQ5gEXuKp,https://open.spotify.com/artist/18jZvCsW1PJ4FDQ5gEXuKp,NA,426764
18jZvCsW1PJ4FDQ5gEXuKp,1989,1988,soft rock,https://api.spotify.com/v1/artists/18jZvCsW1PJ4FDQ5gEXuKp,,Debbie Gibson,57,artist,spotify:artist:18jZvCsW1PJ4FDQ5gEXuKp,https://open.spotify.com/artist/18jZvCsW1PJ4FDQ5gEXuKp,NA,426764
18xgcedCGxFbqLbIQn5R8F,1986,1986,new wave pop,https://api.spotify.com/v1/artists/18xgcedCGxFbqLbIQn5R8F,,Miami Sound Machine,59,artist,spotify:artist:18xgcedCGxFbqLbIQn5R8F,https://open.spotify.com/artist/18xgcedCGxFbqLbIQn5R8F,NA,225317
19y5MFBH7gohEdGwKM7QsP,1990,1990,contemporary r&b,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,funk,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,neo soul,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,quiet storm,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,r&b,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,soul,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
19y5MFBH7gohEdGwKM7QsP,1990,1990,urban contemporary,https://api.spotify.com/v1/artists/19y5MFBH7gohEdGwKM7QsP,,Luther Vandross,67,artist,spotify:artist:19y5MFBH7gohEdGwKM7QsP,https://open.spotify.com/artist/19y5MFBH7gohEdGwKM7QsP,NA,2135862
1A92IAcd7A6npCA33oGM5i,1993,1993,celtic rock,https://api.spotify.com/v1/artists/1A92IAcd7A6npCA33oGM5i,,The Proclaimers,65,artist,spotify:artist:1A92IAcd7A6npCA33oGM5i,https://open.spotify.com/artist/1A92IAcd7A6npCA33oGM5i,NA,259664
1A92IAcd7A6npCA33oGM5i,1993,1993,scottish rock,https://api.spotify.com/v1/artists/1A92IAcd7A6npCA33oGM5i,,The Proclaimers,65,artist,spotify:artist:1A92IAcd7A6npCA33oGM5i,https://open.spotify.com/artist/1A92IAcd7A6npCA33oGM5i,NA,259664
1aftUCES5zD5xXI7O9ZF9F,1996,1996,canadian singer-songwriter,https://api.spotify.com/v1/artists/1aftUCES5zD5xXI7O9ZF9F,,Jann Arden,47,artist,spotify:artist:1aftUCES5zD5xXI7O9ZF9F,https://open.spotify.com/artist/1aftUCES5zD5xXI7O9ZF9F,NA,57566
1aftUCES5zD5xXI7O9ZF9F,1996,1996,lilith,https://api.spotify.com/v1/artists/1aftUCES5zD5xXI7O9ZF9F,,Jann Arden,47,artist,spotify:artist:1aftUCES5zD5xXI7O9ZF9F,https://open.spotify.com/artist/1aftUCES5zD5xXI7O9ZF9F,NA,57566
1aRdnBeUqTNY9zdBzOrkvJ,1962,1962,adult standards,https://api.spotify.com/v1/artists/1aRdnBeUqTNY9zdBzOrkvJ,,James Darren,32,artist,spotify:artist:1aRdnBeUqTNY9zdBzOrkvJ,https://open.spotify.com/artist/1aRdnBeUqTNY9zdBzOrkvJ,NA,5894
1aX2dmV8XoHYCOQRxjPESG,1986,1986,art rock,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,new romantic,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,new wave,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,new wave pop,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,permanent wave,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,sophisti-pop,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1aX2dmV8XoHYCOQRxjPESG,1986,1986,synthpop,https://api.spotify.com/v1/artists/1aX2dmV8XoHYCOQRxjPESG,,The Human League,65,artist,spotify:artist:1aX2dmV8XoHYCOQRxjPESG,https://open.spotify.com/artist/1aX2dmV8XoHYCOQRxjPESG,NA,894663
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,brill building pop,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,chicago soul,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,classic soul,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,funk,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,quiet storm,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,rhythm and blues,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
1b1N51wmSK0ckxFAMPSSHO,1964,1963.5,soul,https://api.spotify.com/v1/artists/1b1N51wmSK0ckxFAMPSSHO,,The Impressions,54,artist,spotify:artist:1b1N51wmSK0ckxFAMPSSHO,https://open.spotify.com/artist/1b1N51wmSK0ckxFAMPSSHO,NA,222745
